t,cmd_speed,cmd_steer,drive_speed,drive_steer,motor_erpm,odom_omega,odom_vx,odom_x,odom_y,odom_yaw,safety_speed,safety_steer,servo_pos,teleop_speed,teleop_steer,vesc_current,vesc_duty,vesc_erpm,vesc_voltage
112.944399,0.000000,0.000000,0.000000,0.000000,0.000000,0.003074,-0.002906,0.479563,-0.587977,-1.592934,0.000000,0.000000,0.560000,0.000000,0.000000,0.060000,0.000000,0.000000,12.700000
112.964399,0.000000,0.000000,0.000000,0.000000,0.000000,0.003074,-0.002906,0.479563,-0.587977,-1.592934,0.000000,0.000000,0.560000,0.000000,0.000000,0.060000,0.000000,0.000000,12.700000
112.984399,0.000000,0.000000,0.000000,0.000000,0.000000,0.011804,0.001342,0.479514,-0.588147,-1.592658,0.000000,0.000000,0.560000,0.000000,0.000000,0.060000,0.000000,0.000000,12.700000
113.004399,0.000000,0.000000,0.000000,0.000000,0.000000,0.006981,0.002256,0.479505,-0.588193,-1.592810,0.000000,0.000000,0.560000,0.000000,0.000000,0.060000,0.000000,0.000000,12.700000
113.024399,0.000000,0.000000,0.000000,0.000000,0.000000,0.006981,0.002256,0.479505,-0.588193,-1.592810,0.000000,0.000000,0.560000,0.000000,0.000000,0.060000,0.000000,0.000000,12.700000
113.044399,0.000000,0.000000,0.000000,0.000000,0.000000,0.004101,0.002723,0.479538,-0.588236,-1.593037,0.000000,0.000000,0.560000,0.000000,0.000000,0.050000,0.000000,0.000000,12.700000
113.064399,0.000000,0.000000,0.000000,0.000000,0.000000,0.004101,0.002723,0.479538,-0.588236,-1.593037,0.000000,0.000000,0.560000,0.000000,0.000000,0.050000,0.000000,0.000000,12.700000
113.084399,0.000000,0.000000,0.000000,0.000000,0.000000,0.008873,0.012102,0.479747,-0.589151,-1.593153,0.000000,0.000000,0.560000,0.000000,0.000000,0.070000,0.000000,0.000000,12.700000
113.104398,0.000000,0.000000,0.000000,0.000000,0.000000,0.004191,0.011572,0.479818,-0.589465,-1.593391,0.000000,0.000000,0.560000,0.000000,0.000000,0.070000,0.000000,0.000000,12.700000
113.124398,0.000000,0.000000,0.000000,0.000000,0.000000,0.004191,0.011572,0.479818,-0.589465,-1.593391,0.000000,0.000000,0.560000,0.000000,0.000000,0.060000,0.000000,0.000000,12.700000
113.144398,0.000000,0.000000,0.000000,0.000000,0.000000,0.002606,0.008437,0.479986,-0.589624,-1.593701,0.000000,0.000000,0.560000,0.000000,0.000000,0.050000,0.000000,0.000000,12.700000
113.164398,0.000000,0.000000,0.000000,0.000000,0.000000,0.002606,0.008437,0.479986,-0.589624,-1.593701,0.000000,0.000000,0.560000,0.000000,0.000000,0.060000,0.000000,0.000000,12.700000
113.184398,0.000000,0.000000,0.000000,0.000000,0.000000,0.000953,0.000145,0.480040,-0.589146,-1.594007,0.000000,0.000000,0.560000,0.000000,0.000000,0.060000,0.000000,0.000000,12.700000
113.204398,0.000000,0.000000,0.000000,0.000000,0.000000,0.001274,0.002286,0.480116,-0.589187,-1.594169,0.000000,0.000000,0.560000,0.000000,0.000000,0.040000,0.000000,0.000000,12.700000
113.224398,0.000000,0.000000,0.000000,0.000000,0.000000,0.001274,0.002286,0.480116,-0.589187,-1.594169,0.000000,0.000000,0.560000,0.000000,0.000000,0.050000,0.000000,0.000000,12.700000
113.244398,0.000000,0.000000,0.000000,0.000000,0.000000,0.001425,0.002841,0.480324,-0.589231,-1.594324,0.000000,0.000000,0.560000,0.000000,0.000000,0.080000,0.000000,0.000000,12.700000
113.264398,0.000000,0.000000,0.000000,0.000000,0.000000,0.001425,0.002841,0.480324,-0.589231,-1.594324,0.000000,0.000000,0.560000,0.000000,0.000000,0.060000,0.000000,0.000000,12.700000
113.284398,0.000000,0.000000,0.000000,0.000000,0.000000,0.008097,-0.000147,0.479659,-0.589012,-1.594195,0.000000,0.000000,0.560000,0.000000,0.000000,0.070000,0.000000,0.000000,12.700000
113.304398,0.000000,0.000000,0.000000,0.000000,0.000000,0.005126,0.001306,0.479554,-0.589028,-1.594421,0.000000,0.000000,0.560000,0.000000,0.000000,0.060000,0.000000,0.000000,12.700000
113.324398,0.000000,0.000000,0.000000,0.000000,0.000000,0.005126,0.001306,0.479554,-0.589028,-1.594421,0.000000,0.000000,0.560000,0.000000,0.000000,0.060000,0.000000,0.000000,12.700000
113.344398,0.000000,0.000000,0.000000,0.000000,0.000000,0.003445,0.002061,0.479481,-0.589055,-1.594672,0.000000,0.000000,0.560000,0.000000,0.000000,0.050000,0.000000,0.000000,12.700000
113.364398,0.000000,0.000000,0.000000,0.000000,0.000000,0.003445,0.002061,0.479481,-0.589055,-1.594672,0.000000,0.000000,0.560000,0.000000,0.000000,0.060000,0.000000,0.000000,12.700000
113.384398,0.000000,0.000000,0.000000,0.000000,0.000000,-0.001279,-0.004054,0.479701,-0.588502,-1.595033,0.000000,0.000000,0.560000,0.000000,0.000000,0.050000,0.000000,0.000000,12.700000
113.404398,0.000000,0.000000,0.000000,0.000000,0.000000,0.000126,-0.002876,0.479716,-0.588409,-1.595241,0.000000,0.000000,0.560000,0.000000,0.000000,0.070000,0.000000,0.000000,12.700000
113.424398,0.000000,0.000000,0.000000,0.000000,0.000000,0.000126,-0.002876,0.479716,-0.588409,-1.595241,0.000000,0.000000,0.560000,0.000000,0.000000,0.050000,0.000000,0.000000,12.700000
