frame_id,total_time_elapsed,dt,x,y,z,yaw,qx,qy,qz,qw,vx,vy,speed,omega
map,10.030260,0.067497,0.29297114050484985,-3.3445630899630743,0.0,0.7968567589006056,0.0,0.0,0.3879703035890293,0.9216718741141212,0.562000789816835,0.023211213439136923,0.5624799091381518,0.6848304546915518
map,10.100431,0.070171,0.3198433214884637,-3.314690724595129,0.0,0.8412052688330219,0.0,0.0,0.408310637804211,0.9128430440420294,0.5604242742660341,0.004988696383339379,0.5604464776213838,0.6373019320434227
map,10.162829,0.062398,0.34275021164297836,-3.286560085859135,0.0,0.8833632245103906,0.0,0.0,0.42746030359383874,0.9040341192960933,0.5654854701166389,0.012966977911346605,0.5656341215213146,0.6876147254819448
map,10.232852,0.070023,0.3744657216137417,-3.26017294299416,0.0,0.9258866190540572,0.0,0.0,0.44658354003467576,0.8947419414390371,0.583457239842121,0.017728369353303377,0.583726516276341,0.6997284901396028
map,10.300353,0.067500,0.39703830639043236,-3.227654186699904,0.0,0.967369199352201,0.0,0.0,0.465044254734679,0.885287434192007,0.5759907607023249,0.007599687626243294,0.576040894092129,0.6446195172334649
map,10.367899,0.067546,0.4212954540313192,-3.198196159854642,0.0,1.0117419239459406,0.0,0.0,0.4845695004124855,0.8747527646541017,0.5435158729598579,0.016983228676607096,0.5437811455131544,0.6805818345361657
map,10.432920,0.065022,0.44704860089800347,-3.1673109661867374,0.0,1.0543205570863092,0.0,0.0,0.5030811744329716,0.864239163618001,0.5823128380923106,0.01898870201105133,0.5826223581456397,0.6780888945598228
map,10.500506,0.067586,0.465207156576269,-3.1323728051362467,0.0,1.096434038174495,0.0,0.0,0.5211663639689424,0.8534551078219591,0.5703445576069265,0.00804821073903416,0.5704013394864537,0.6754038532982796
map,10.564884,0.064378,0.4857361080600171,-3.099977693173654,0.0,1.1422318286637045,0.0,0.0,0.540571201910806,0.8412982679553707,0.5663454978734256,0.01610624521211211,0.5665744735657714,0.7057782125278638
map,10.632973,0.068089,0.49868826852587755,-3.066703980798607,0.0,1.1868916226106654,0.0,0.0,0.5592209790274949,0.829018634661206,0.5242379653860105,0.009430228131663906,0.5243227761166581,0.6417077770922077
map,10.697988,0.065015,0.5193722009327348,-3.036319165576205,0.0,1.225628256301601,0.0,0.0,0.5751717832587248,0.8180326520029494,0.5426992911048985,0.001009873744407844,0.5427002307082051,0.6702725903731994
map,10.768004,0.070016,0.5310213182983183,-2.9991021667842532,0.0,1.271830754028086,0.0,0.0,0.593914209862331,0.8045283781965699,0.5450813633948951,-0.001866723292391671,0.5450845598402949,0.6473293587309662
map,10.833017,0.065013,0.5455216222873758,-2.9602568123593693,0.0,1.3186132152242487,0.0,0.0,0.6125689300263865,0.7904171721099739,0.5510468855380855,-0.001704660931398652,0.5510495222120376,0.6373592498206286
map,10.900273,0.067255,0.5547416439851296,-2.9190214834845793,0.0,1.367223292697684,0.0,0.0,0.6315972346035345,0.7752966743390352,0.5664311454313592,-0.01160408268228941,0.5665499953663216,0.6765844465190456
map,10.963046,0.062773,0.558519670406874,-2.8829602775005023,0.0,1.4089787367746627,0.0,0.0,0.6476448421319314,0.7619423590140567,0.5667646550632891,0.006306173829887952,0.5667997371712357,0.6641695754408025
map,11.033062,0.070016,0.5614678100494535,-2.845564963342244,0.0,1.4555555217092189,0.0,0.0,0.6652120340235183,0.7466545049688602,0.5248587694278005,0.022172037730414672,0.5253268764325542,0.6555536889618491
map,11.100193,0.067132,0.5637714482865508,-2.808124397686611,0.0,1.5004662958187036,0.0,0.0,0.6818093332256207,0.7315299263368755,0.5515690675401548,0.017680655281856077,0.551852373228848,0.6595284528109074
map,11.163090,0.062897,0.5674756486459471,-2.7752765098074095,0.0,1.541331192842382,0.0,0.0,0.6966129231640804,0.7174471654977773,0.5437025417649521,0.01708427973593263,0.5439708875810958,0.640958786814668
map,11.233106,0.070016,0.5651263127237377,-2.737506452478442,0.0,1.5887807933831148,0.0,0.0,0.7134365764096128,0.7007198095108563,0.5407238221930948,0.03203404301819871,0.541671885738222,0.693759585268211
map,11.300141,0.067035,0.5666902097230843,-2.7018697402929504,0.0,1.6376218042322859,0.0,0.0,0.7303340852210178,0.6830901287270803,0.5592835016510287,0.013125201971077007,0.5594374908296885,0.6723984057226712
map,11.366065,0.065924,0.5610847651790201,-2.664507150975224,0.0,1.6845893595686257,0.0,0.0,0.7461727716010575,0.6657523525464977,0.563936751288366,0.03202742911715483,0.5648454794627737,0.6892051136164619
map,11.433150,0.067085,0.5555319676034253,-2.629367554445021,0.0,1.7308143945123797,0.0,0.0,0.7613593250009776,0.6483301460167156,0.5354737988060804,0.0127153632849418,0.5356247470676487,0.6796374803231563
map,11.500256,0.067106,0.5500031179180428,-2.5920004917820334,0.0,1.7756729833612417,0.0,0.0,0.7757081917876725,0.631091753387334,0.5584577754231667,0.004317615698842725,0.5584744656077975,0.658710055831874
map,11.563174,0.062917,0.5412078157682525,-2.5568642700966713,0.0,1.818672855311215,0.0,0.0,0.7890963011935934,0.6142695071730239,0.5636548681056197,0.010836044189418574,0.5637590178372658,0.6885374981206872
map,11.633181,0.070007,0.5303815794689245,-2.5199013218349364,0.0,1.8703040583056554,0.0,0.0,0.8046893465256222,0.5936960969959018,0.5595659567620116,-0.00047725152725667554,0.5595661602849172,0.6878171131776772
map,11.700430,0.067249,0.5186149067192141,-2.4827375577276865,0.0,1.9143046065990754,0.0,0.0,0.8175550379722158,0.5758504666024408,0.56673751968183,-0.015801920235633406,0.5669577734701641,0.6627564464694935
map,11.763193,0.062763,0.5063162297996556,-2.4465149747762105,0.0,1.9611846916664069,0.0,0.0,0.8308271747574616,0.5565305074158418,0.5763792819341034,-0.02539219336651572,0.5769383330364132,0.7097610190281067
map,11.833201,0.070007,0.48647862640474404,-2.4152606795442275,0.0,2.0110313309289447,0.0,0.0,0.844438296645622,0.5356528382807662,0.5343703473356065,0.03195998580071983,0.5353252364721459,0.6695514149829087
map,11.900416,0.067215,0.4674040289250213,-2.3822444013955724,0.0,2.0557995969036904,0.0,0.0,0.8562158759417834,0.5166182089176151,0.5559246227386452,0.03914673221587995,0.5573012226886702,0.6809025905476711
