t,cmd_speed,cmd_steer,drive_speed,drive_steer,motor_erpm,odom_omega,odom_vx,odom_x,odom_y,odom_yaw,safety_speed,safety_steer,servo_pos,teleop_speed,teleop_steer,vesc_current,vesc_duty,vesc_erpm,vesc_voltage
-15.568720,0.000000,0.000000,0.000000,0.000000,0.000000,0.003539,0.009227,0.449816,-0.565092,-1.426183,0.000000,0.000000,0.560000,0.000000,0.000000,-0.030000,0.000000,0.000000,12.700000
-15.548720,0.000000,0.000000,0.000000,0.000000,0.000000,0.002580,0.005730,0.450089,-0.565204,-1.426352,0.000000,0.000000,0.560000,0.000000,0.000000,-0.020000,0.000000,0.000000,12.700000
-15.528720,0.000000,0.000000,0.000000,0.000000,0.000000,0.000889,0.011320,0.449746,-0.566006,-1.426686,0.000000,0.000000,0.560000,0.000000,0.000000,-0.020000,0.000000,0.000000,12.700000
-15.508720,0.000000,0.000000,0.000000,0.000000,0.000000,0.000889,0.011320,0.449746,-0.566006,-1.426686,0.000000,0.000000,0.560000,0.000000,0.000000,-0.030000,0.000000,0.000000,12.700000
-15.488720,0.000000,0.000000,0.000000,0.000000,0.000000,0.000598,0.009312,0.449823,-0.566218,-1.426782,0.000000,0.000000,0.560000,0.000000,0.000000,-0.020000,0.000000,0.000000,12.700000
-15.468720,0.000000,0.000000,0.000000,0.000000,0.000000,0.000598,0.009312,0.449823,-0.566218,-1.426782,0.000000,0.000000,0.560000,0.000000,0.000000,-0.030000,0.000000,0.000000,12.700000
-15.448720,0.000000,0.000000,0.000000,0.000000,0.000000,0.001810,0.006573,0.449941,-0.566361,-1.426832,0.000000,0.000000,0.560000,0.000000,0.000000,-0.020000,0.000000,0.000000,12.700000
-15.428720,0.000000,0.000000,0.000000,0.000000,0.000000,-0.008026,-0.016244,0.449874,-0.564430,-1.427543,0.000000,0.000000,0.560000,0.000000,0.000000,-0.030000,0.000000,0.000000,12.700000
-15.408720,0.000000,0.000000,0.000000,0.000000,0.000000,-0.008026,-0.016244,0.449874,-0.564430,-1.427543,0.000000,0.000000,0.560000,0.000000,0.000000,-0.010000,0.000000,0.000000,12.700000
-15.388720,0.000000,0.000000,0.000000,0.000000,0.000000,-0.003740,-0.011034,0.449919,-0.564128,-1.427614,0.000000,0.000000,0.560000,0.000000,0.000000,-0.020000,0.000000,0.000000,12.700000
-15.368720,0.000000,0.000000,0.000000,0.000000,0.000000,-0.003740,-0.011034,0.449919,-0.564128,-1.427614,0.000000,0.000000,0.560000,0.000000,0.000000,-0.020000,0.000000,0.000000,12.700000
-15.348720,0.000000,0.000000,0.000000,0.000000,0.000000,-0.001382,-0.008851,0.449999,-0.563884,-1.427587,0.000000,0.000000,0.560000,0.000000,0.000000,-0.040000,0.000000,0.000000,12.700000
